User_ID,Calories
19581331,131
17496393,116
14995902,55
10690925,31
19874640,35
15027600,94
17423918,6
10980041,71
13340961,42
14529111,8
10458725,169
17045278,200
17987097,129
11541562,110
17017081,34
16051076,110
12094559,29
19822063,44
10067859,210
10065742,29
18802682,156
15280249,16
11450234,43
16602077,137
17334716,144
13136328,39
15577873,48
11713594,33
12563759,49
19674782,41
12966987,79
18471332,92
16459449,90
13478726,111
17584463,23
19066449,5
14215771,5
11057601,26
16229857,45
10339282,68
15023130,138
13646720,114
17941358,20
11769262,21
10830067,12
18731446,95
14787766,20
13802821,177
18526026,91
10928428,21
19976691,24
17426264,19
12310238,27
16644888,133
17005829,48
18786180,51
19778214,70
11330367,35
10664035,41
18641361,50
17006078,38
19018538,137
10618567,107
16610738,125
16218423,33
10656591,21
13648998,11
10736495,74
12957908,198
16817409,198
18270445,168
13898338,183
12790929,45
12176085,186
17404782,90
12686066,107
15278502,111
18749482,36
16441677,96
13027788,110
16900867,46
10747571,57
11566569,27
10663328,86
14708432,6
17497651,55
10905163,64
19988317,140
17694376,71
11296355,140
17555683,15
19588554,113
17847282,26
16627485,181
11576883,26
10814160,157
19236065,130
16343749,159
13352002,20
14117571,107
12613423,171
13474684,160
17697141,145
15850439,3
16239644,16
16899892,13
14638604,30
18574714,8
13287124,11
13262589,223
10860433,32
19641334,15
12165950,78
13604143,210
16674329,146
18881904,65
19601904,68
10722301,80
14717693,23
10838219,39
17636782,221
18286888,78
14206471,46
13137444,163
17787651,235
11134212,58
15190273,158
11027066,25
19380788,30
17573094,81
15976612,116
13487576,119
14484158,18
16241633,43
15024694,28
16038542,217
11968768,99
16096804,42
11908567,10
19834547,35
19637443,88
17701747,57
16283720,92
12994937,126
15078430,5
17613940,27
10116277,221
11590119,178
15334997,120
18680253,171
14352843,44
10930223,163
17040587,93
13812171,56
13302219,53
19905203,35
19509029,12
16218520,111
19101362,15
10018455,157
12227213,151
14287624,205
19210351,192
12845667,23
10108884,13
10388146,58
18672971,65
19173079,104
17923422,5
10133801,154
10336550,68
14641475,29
11488373,18
17524995,151
15168046,36
19113089,82
10960879,10
10710082,126
18473922,67
16022223,2
15428340,22
17180658,62
18557469,147
12776633,59
19922693,120
14941758,7
15264323,154
16746432,50
18594452,98
19053854,60
13368828,231
14944228,22
19212210,210
18071616,32
11792698,63
16569335,83
13921452,169
12422614,87
11859799,164
16247013,149
10558049,103
16792673,36
11630375,30
19508335,124
14866208,110
14019711,89
15114833,140
12818489,244
17306405,106
18744958,67
14035457,122
19278649,50
10518304,161
13884571,164
13264704,37
10082743,34
10298359,73
12837971,160
11449060,196
14780448,93
19153982,194
16726083,29
11986235,16
16905108,63
13709683,71
19801362,11
10808673,167
14943324,10
18712681,145
18335920,111
15271999,154
14185401,110
10459338,19
11343832,107
16206479,172
17152429,62
18561510,11
13026279,51
18481415,219
13856177,6
10875219,152
10620142,75
13719002,162
14937366,174
19940451,212
13517805,180
12159858,139
19347445,167
11489769,113
19767750,14
18212090,135
17933676,106
10053023,111
17077165,80
18283018,65
10018244,60
19113292,193
18645469,186
17421142,70
12319687,177
13599191,52
15566996,7
16087023,212
13802848,62
18607623,233
10880425,58
18957677,63
16666021,103
15950782,178
13567414,142
14801660,101
14110060,143
17855197,66
19491441,153
14273676,55
15527838,7
11151679,27
12564633,44
14435368,167
16732256,27
13852586,196
19441309,24
12860108,83
17329083,62
11829660,86
17837203,10
17438241,182
10445981,39
11015740,31
17996502,13
19931417,192
17991736,33
14862392,165
17545155,120
18009557,106
11835406,138
18067287,125
15286476,105
11148285,62
12505221,6
15246444,28
19021891,22
14482866,225
12856324,28
12275191,42
14172132,145
12589622,238
12525662,3
17210344,5
16247254,175
13028532,15
18102802,121
17857365,119
10344110,68
14366581,53
18161873,137
11016590,191
13739511,113
12611592,83
18456339,68
18589427,63
14891916,81
14539746,16
10385019,55
16394743,170
11617467,26
15949420,101
12835576,159
14578059,165
14402043,80
16858757,72
17868530,81
17484343,157
18362259,193
13652855,23
15708644,96
17580213,15
19478348,104
13714216,108
12374145,24
12614956,71
16986314,92
14499015,52
11507082,95
17443069,173
10564235,229
12788358,204
12985572,88
12164109,186
18777622,61
10494078,181
15826911,8
14110683,167
15721539,194
15008390,134
15166903,32
16715070,89
18731441,197
17432682,90
16371792,74
11784314,92
10135130,55
13532628,11
14847621,59
18695184,44
12801635,11
15377982,182
16550062,9
16953173,158
12603718,16
12087215,56
19721849,27
10254513,144
12326395,38
16445155,23
16176008,1
18759324,231
16703315,157
14699147,4
12626494,131
18857306,137
10206919,50
14074779,8
19262661,129
17949654,74
16182645,35
16974475,16
12114449,192
16399887,111
17456863,198
19255607,178
17205493,35
19970000,75
13032869,164
17278209,78
10906561,21
14471856,64
15644298,174
15897285,116
14815558,99
14644383,233
19165165,67
14946022,1
10530251,91
16664893,34
11268445,16
13179343,17
18677936,74
10548895,65
17282980,172
17641244,122
11284504,146
14551181,20
19873306,69
14128486,219
15841191,101
13822725,87
15257752,57
18139231,127
14491989,180
12092379,78
16883252,25
19210072,15
10137820,103
13045083,187
15371874,10
15361125,89
14152978,24
11055192,133
14693759,141
15960426,102
11958010,26
16244962,10
14746349,3
15594158,7
14177944,150
14135729,22
17958752,27
17238907,52
13396128,77
19491743,63
15007836,35
12222542,65
15223988,110
15252552,83
13302964,77
15860789,11
16994476,181
11023685,156
12203129,3
16263802,47
12739203,167
16635338,164
18958666,219
18310270,193
10016768,100
12785942,38
12473959,15
15804581,20
15545126,30
13427834,104
13220892,176
10987174,104
14254315,27
17157904,52
19824150,30
10918689,24
14028028,153
14036783,151
19881722,16
16828456,80
16162009,160
17422182,43
12473536,180
16907203,120
11158313,99
12685054,230
13609739,108
12364237,191
12413894,197
18365327,46
13940590,92
18764781,4
18113761,198
11006656,217
13257389,9
12895125,31
16757661,38
17823841,145
17474643,80
10257114,202
13881017,168
14483810,19
17841465,124
18945548,103
15750905,94
11638755,77
15173062,125
14693053,22
14856504,135
12864673,56
17707060,163
13608187,162
10575242,104
11779642,132
16537447,62
12118319,4
18343526,74
17580964,95
17235610,61
15645483,155
18205267,85
14732233,12
11260905,50
19546482,55
17207496,184
18317261,113
10072185,70
16898284,244
17962770,4
11622760,133
14967200,130
11696730,16
19993026,51
13476871,230
14863815,39
10758572,30
15583353,140
12030953,83
16325118,137
12015728,48
19718404,111
13479905,75
11498661,9
18345317,5
11193508,10
15139228,177
18338594,39
14807238,9
14039240,167
15443240,227
11074814,72
12145768,199
14193898,11
13370901,40
10188164,63
19714157,93
11081759,133
17970172,161
19212878,95
15163838,131
19312304,173
18576735,24
14267539,20
16417729,158
15421090,140
11011758,49
19035318,195
14391718,77
13327254,173
19238899,11
19341618,78
12797760,104
17847288,151
16778352,53
14472022,102
17670151,24
19387889,20
17300396,101
11715588,141
18262263,77
14364286,118
15110569,103
18220696,139
15343923,16
17660511,38
18203533,228
11715187,162
15256186,7
16571009,134
18998025,85
18812786,78
19207763,41
13335632,179
12129622,84
13637896,128
19078577,65
14601630,42
16282341,117
14353475,137
10487244,189
13761848,36
17647344,130
19206216,68
13681264,55
19460138,164
12404900,33
16442069,183
17608506,39
14688063,77
19409468,56
17798572,18
12190043,73
11269455,138
13724347,117
16555457,156
16884641,77
10752983,124
14228752,151
12817999,58
16499746,54
13736809,133
11132839,7
13226083,136
16897568,58
18167168,159
16648756,156
19512929,73
11311166,155
19798030,111
15185685,23
17227464,10
11434854,63
19875849,13
15791396,30
18794890,60
16654543,125
14758258,188
17463865,50
11666388,176
16722883,58
18276346,90
11852308,85
14131145,15
13233305,54
13896266,34
13657808,115
11601952,39
11218653,98
14341523,72
11685062,196
17532051,116
18766363,60
11432055,158
16785355,223
14032506,60
10855360,91
10041182,8
11029659,169
16150645,181
13563201,78
17076325,193
12595716,17
12756695,105
11951461,169
15209097,148
12292817,18
15443970,73
11390260,19
11677362,192
17772998,60
12302799,86
14906539,161
12961530,155
10902092,43
16933823,109
14488616,47
13684439,164
16030251,62
19377162,141
10212268,49
14719461,44
16551520,53
17756409,47
18332289,28
18561892,177
16368768,4
14155645,57
10584576,71
18294489,157
18939429,135
17946518,183
18692262,91
19385622,100
18305966,22
11585443,108
18799994,23
19165109,98
17433265,13
16205704,135
19558663,37
10823777,58
16062013,70
18807356,178
13900047,39
15152578,5
13911802,29
17969503,158
19844786,107
13166805,121
10683484,106
10915031,112
14596501,41
17071307,171
12397254,28
17151775,38
14932098,91
11419512,75
11083038,8
12027990,166
17110809,118
12878524,54
14950375,142
19032967,13
18192260,43
11914274,53
10834679,11
17692087,246
14679831,171
19996063,152
16535127,238
10606273,7
16706074,171
17461047,62
13602633,150
16421984,3
17693079,66
13865558,164
10590077,208
11778430,88
17646167,152
19684608,37
10856453,128
11471355,23
14143649,80
11680981,42
11600683,14
15842726,184
13545390,98
17034076,48
15935038,159
10865090,99
11328082,140
12734129,137
10732268,129
13389753,186
11436090,108
13407400,61
14231045,93
10935124,35
12102225,82
17793281,74
10577200,16
13128454,43
19738322,13
16346201,188
10823725,95
11785699,16
10864947,7
11898514,115
14641245,102
17312605,7
12102333,51
17144204,42
15354306,61
15767740,97
15463973,3
19285675,114
17762006,7
10301184,100
18248059,28
10107692,73
10509588,17
11706623,44
14498208,152
18293520,125
13674642,175
19260136,168
18597634,122
14665453,53
15370853,70
11810121,28
19159946,47
19816357,24
10779413,195
15629105,187
14865790,181
10510710,156
14217727,126
15947177,28
10918735,11
15085349,3
11732415,124
11321850,153
14582033,7
18395627,186
15669337,61
16239426,133
14254415,182
10587535,83
15082070,54
12811292,147
19467880,142
10201619,76
11133815,73
14135627,146
17489844,141
14399506,257
17190515,53
16064263,17
16447720,70
13811314,165
19149823,116
16710861,42
16453527,38
15619276,156
19557593,33
17276463,125
10693772,12
15402776,172
11849201,140
10817414,74
12546389,86
12037794,140
14785428,34
13137424,64
13361196,74
18434125,146
12451657,77
12296171,155
13902207,91
12936477,127
18181134,14
15953045,94
15280775,58
12477808,26
15190552,23
17295669,130
16158469,106
16292172,112
16183479,57
16148770,20
12076436,96
16415225,136
10227127,26
12563494,14
14699884,149
14685737,23
16283239,112
19058003,121
12678061,13
13085698,72
15776062,122
12372746,53
19866745,182
12129721,93
14192326,31
19917515,65
13801578,37
16214662,125
15237862,171
19079605,96
11960332,147
10430500,18
15340495,136
17352471,47
11198823,157
16627647,54
15727592,186
18718920,136
14660676,17
18510605,13
16186723,17
18789216,12
11464905,5
18819274,125
13954315,56
16060578,147
10526924,141
19570514,95
12212390,88
17540899,41
17922507,112
19367182,110
19325095,174
12137980,175
15273544,79
11297448,101
12576904,140
17148010,12
12683815,36
15130072,161
16614077,184
11608476,181
19105462,183
15613086,127
17367030,53
12079044,10
11988403,150
10243918,28
16072234,9
18836258,105
18355524,9
11045810,62
11009203,57
13787129,106
11351296,100
17498795,82
11965755,21
14654679,229
15885735,90
16590680,3
16185766,106
18484036,85
14514827,92
10840577,171
14747815,29
11727872,191
17094041,102
14783606,24
11890446,50
17338539,146
10126521,11
16768226,19
11068378,37
14663929,28
15537965,45
16639713,99
19413131,130
12334873,11
16318598,91
15408703,22
13430155,65
11773824,114
15032068,5
17236244,56
19314856,127
19978901,13
17635362,260
14959313,6
13256569,66
16109389,95
12121015,139
15081483,66
10174029,191
19181116,69
14685327,217
10428208,78
17298747,180
10364778,153
19137873,24
19873655,65
13123941,30
13435615,134
14496194,95
15529636,73
11960136,21
19459600,183
17114577,117
17585464,131
13034064,56
15791476,42
18661654,166
13235889,19
12872686,63
14507249,30
16681452,10
13558123,72
13139658,141
13072974,126
14335458,74
12451639,91
12742661,199
19370756,78
18860167,28
16723901,52
11379220,51
11877586,3
11378149,157
12488225,174
12051718,2
11025836,120
11936405,10
17839214,66
13504699,111
19802483,106
15690285,153
12939402,94
17677321,60
14270825,32
12706483,132
14564528,57
16262909,26
11251821,37
11801514,97
16187828,88
16004941,128
15395918,172
16473518,64
12386095,146
16002371,109
19743095,76
15752262,183
17650066,149
16977964,176
15848505,200
19660801,27
19669914,22
10816626,86
18455696,44
11427814,25
18758816,56
16606738,73
13433795,133
16991521,23
11574795,70
18218355,117
15397568,20
15650804,192
15620456,191
19756953,99
18078275,206
11664944,110
19375141,155
11706021,80
11218506,140
16840126,19
17825244,295
15852013,60
12020677,98
12239606,215
12329594,147
16823412,120
15062817,63
13277223,62
17094094,143
19222525,173
17204407,227
18718338,11
15118662,4
10370812,79
13061946,55
19608093,54
12348096,16
13326376,72
15526188,13
13904930,139
17211445,37
16893999,88
12348364,7
11586146,156
14352945,175
19149514,140
19450091,55
19089595,3
16498944,93
19111689,26
11864438,37
18373224,99
18492508,142
17582995,177
11811625,40
13027111,26
11297752,31
17107035,120
17103446,22
14626571,130
17111333,146
19194028,87
11508773,60
15030497,4
18435723,50
10137959,62
16705862,161
19246060,57
18975061,66
15902380,62
14575693,45
13361748,144
16344308,110
19946953,44
14509148,15
19241477,134
15672175,165
16666527,45
18172695,145
14474752,17
18541041,72
13967751,218
15146784,179
17003411,55
14289807,182
11549984,32
15864536,62
13790993,107
12499028,69
13423810,8
15348646,101
13925975,46
12382002,243
15025927,200
14815315,162
10177894,6
13698618,135
16772615,51
14948683,3
12751836,164
19015743,81
10165882,53
12197927,108
10380992,155
16110224,13
15770448,122
14047347,127
12329819,132
19823260,81
15600237,178
11540058,135
11677333,134
11153847,183
11190875,280
17951993,107
16772677,121
15858398,72
12169308,124
14069307,192
19109810,167
19245090,103
12736596,60
12079891,59
11834679,92
17964265,38
14701127,209
15955077,198
14070739,108
18360308,162
17453918,21
14397689,26
10083493,53
18992142,145
13251563,157
16145672,185
12941537,106
10832385,4
17811884,115
10153480,46
10204765,121
17146058,108
12437385,131
12399826,55
16137146,15
12377264,62
14734204,183
19643634,158
19981385,73
17643401,67
13577418,28
17494080,9
17007545,104
14160108,228
14674348,21
17667877,69
19937105,104
17035813,162
10387101,78
15775471,26
11097094,115
11158504,147
12617185,36
13124424,85
16710726,61
19326195,95
19945874,137
15580882,179
13316533,11
10431709,19
16488801,150
12052844,128
19948051,248
12436331,34
19542706,161
11435096,36
16069588,65
11403023,168
17703398,89
18142487,116
16699098,28
19569081,25
19700195,79
10299836,72
10008086,129
14964864,37
17993246,55
10578169,64
10383107,33
19390081,117
15634803,7
10259305,146
18137480,114
10578173,48
14027942,112
12907380,6
10679148,105
13713618,28
11731755,203
17913027,149
11860323,47
11894971,164
11187506,157
13758779,168
14239606,4
15083097,7
12548618,133
19985269,61
15559115,142
14799183,52
14932910,22
19797460,160
18523273,162
18626097,81
18057763,152
10684828,224
16779958,112
14230977,152
14344454,140
11050750,214
13414467,183
11691891,46
13568749,8
17973811,144
14456626,11
12653804,131
13377470,91
18695596,22
13361468,52
14195854,131
15757138,81
18558643,36
11359886,178
10026750,67
11616478,31
14472159,82
12810706,164
12342367,35
10407006,43
17493104,14
16065360,180
17965001,85
10454071,23
10407316,56
10783304,121
10745078,88
12293039,146
18361156,119
11280148,172
16324636,53
12781381,31
10504495,96
15281308,109
15717463,79
19333789,123
12561963,14
19416338,37
17777009,4
16407758,81
11437286,168
11867929,47
19274482,91
10971872,47
18523193,11
15222770,76
11388698,62
18167192,81
16376436,21
18218792,25
16006999,42
10098080,168
18922370,45
13887001,82
19910249,3
13781321,7
11621985,169
19741778,11
19147723,61
10602562,55
16557786,117
13531243,143
11037174,17
16429622,113
14598018,3
19687890,120
10679437,4
12129584,227
19715842,186
11171031,65
18914851,80
16856583,75
18524844,156
12084103,68
12253064,105
14294058,28
18869437,9
12027550,137
11519985,144
11879530,26
18890342,97
10666751,9
13889180,92
10277943,175
17372184,8
13707141,44
12477226,25
15973862,122
10320322,33
15918487,87
15452606,204
17791415,97
14429861,11
13929949,175
14224782,194
13650851,84
16082376,30
14611732,110
16957143,91
14333587,52
19701266,155
17487188,160
17271452,105
19298349,197
15576113,252
17081240,134
14326264,31
19324111,104
10935309,21
10346831,83
10108209,106
19711391,67
15089150,153
19066888,95
17861443,48
11447184,80
14629795,58
19964969,211
12943060,72
18538549,21
14117026,110
11078868,22
16650459,3
18551283,171
10205471,45
12658315,75
13970593,140
17413500,118
18405595,66
16713463,126
14076216,218
10354557,86
18626875,31
11671969,107
13719627,103
10808502,46
18244985,196
10848574,45
10204638,109
15604311,30
16231616,256
12685860,113
18066882,15
18581701,31
14903042,76
13220276,162
14425401,146
12642027,116
19570538,39
10681639,68
14699748,176
17795547,14
19374616,175
16647083,174
17244118,34
19149260,27
14898133,7
11387224,52
12954041,124
19600305,109
17810855,32
19251887,163
13049157,63
13092026,30
15529573,167
11826065,28
11277029,66
19287759,165
10434174,22
12348988,46
17807335,28
10493760,113
12559026,15
13705532,82
14257916,211
17774574,118
18346211,183
10218344,9
18440252,67
14812574,69
12318905,61
16615240,138
17003467,17
13938842,39
19912651,6
19790099,96
17883897,71
18689960,154
17625916,153
18517008,44
19275069,6
19927461,60
12604799,30
18405143,46
18688019,178
12695262,41
13228796,159
17070353,19
14285377,72
16771670,48
14061500,169
11346458,110
19032972,111
10527969,161
18278194,6
18351725,18
11383161,110
17178819,150
19499822,165
19417282,93
11606421,29
19754500,8
14307694,190
13958299,146
15525873,37
14964241,24
19518777,24
16027618,13
17488683,163
15384983,39
16626353,2
15031392,161
17157156,67
18454162,7
11585623,84
19553846,100
18199020,44
10968504,111
12948429,4
15385293,155
16778398,166
13952138,177
11418173,81
18229508,81
11001051,12
19791571,47
18900736,186
16267891,110
17874805,12
12766571,48
11429199,205
11764516,42
15459106,170
11731165,179
18042708,36
14226375,175
10313125,192
10210251,136
13510781,82
12061462,15
11348433,121
17958322,114
13982400,51
14050303,56
12194902,26
13839510,120
10922280,112
10420513,162
13800453,137
15194331,83
15560359,37
13917424,57
11796211,131
10998314,25
11022378,25
13064141,143
14781112,58
13020317,135
13431564,80
11509786,176
12122483,45
15166142,153
16108423,76
11968898,42
18707831,17
10354587,72
14869660,82
14569822,160
13560718,72
15837100,97
17761520,57
16203973,17
10300085,16
18947699,25
18888891,7
15685526,217
15473013,220
18986921,8
18459589,17
18664101,152
18935847,51
10020479,202
17489851,20
12405000,8
11962088,42
17588263,190
11874273,121
10293839,7
13926344,150
17254889,104
14816139,31
15387103,73
12966327,109
13175113,200
18086810,198
16959072,110
18217363,106
12398290,130
17332980,76
10784419,93
10519770,153
15229533,123
19802142,29
13757013,20
10029469,111
12464192,65
15761153,202
13851670,84
17012358,1
10490363,99
16491591,13
13071739,24
18877726,177
15829157,66
12990661,7
14218053,60
17064853,19
16507757,84
16665810,3
11854776,198
18099818,101
19912939,157
18780935,69
16153573,23
14101224,76
11184453,10
11034081,23
12365290,220
10717701,110
14306958,34
17330663,23
17094222,168
16212796,131
13570908,79
13235806,30
11280049,211
17377957,26
15418365,23
15190143,10
15399370,63
11057744,75
16396739,156
19306123,29
18884618,18
16991462,48
10484869,65
19118933,180
13749930,111
16161995,132
17596558,100
15199684,142
13433462,53
18136279,62
11064803,184
16430252,73
17021129,178
11953032,90
16539642,54
11974096,72
16137715,67
16393841,239
16250882,85
16306567,129
19081216,242
13614624,12
12277432,96
16677705,150
18167689,89
15596873,16
13200711,9
16735883,52
12485114,40
18891334,9
16642924,113
11715600,103
10497479,161
13492224,117
11665512,185
14749158,174
12891883,21
19508115,118
14889237,125
17955366,16
17714995,72
19284986,73
13566849,140
10451792,93
16899875,110
18510945,79
14767779,170
16330345,76
15718607,188
16841729,59
10199610,60
17070071,37
13223862,80
14175796,45
18423795,25
10944343,17
14496329,83
12594630,91
13986856,25
17161697,128
11940761,10
18265751,141
13310511,143
13364765,221
13034851,43
10811092,211
18921304,21
16192447,105
14056281,113
15061225,108
13667533,85
19380876,64
13073285,32
15529998,39
19644436,9
14988744,75
13006321,48
11055225,90
16170652,265
12309121,49
11653070,38
15379395,149
10091465,125
19669217,133
19206087,89
18684812,102
10953676,19
16630436,48
14333424,223
18522331,167
11550336,25
14657744,31
19933420,80
17670321,47
11570706,160
17898833,57
13646799,17
19750359,29
10088974,96
10833946,58
12442756,150
13798251,114
18332679,39
17482369,98
18922964,149
12529768,135
17285679,89
18858634,56
19823155,103
13473399,29
19751742,46
16451525,96
11182952,40
15977838,7
11417259,23
17488164,69
13857166,90
11485371,86
15222950,24
19755121,130
19666541,83
14771702,135
16398210,53
11592925,156
17034371,54
15772373,6
13607724,193
14309852,21
13630461,215
16885164,43
12493640,43
18284933,31
10608340,20
11742492,43
13253354,16
13794336,14
15982368,130
13386883,13
15527192,74
18671205,5
19077586,76
14675786,119
13691051,88
19340793,61
11049596,111
14798042,179
11199746,164
13616020,168
15600044,38
12586756,115
19486187,91
10100047,105
15659149,38
19455387,118
13981062,64
13653590,160
15941545,62
10951752,25
13449861,211
16674250,88
13067072,93
17433353,196
18609268,147
19748157,112
10958146,151
19833769,48
15309891,91
16287414,161
10706514,182
17674162,122
13342092,117
18346384,106
17331187,18
16500737,140
11269933,64
16826583,190
17351708,179
11513582,74
14655535,25
14135687,137
13674818,3
14810381,115
19870290,131
16869410,197
14120544,126
13344902,56
17876911,19
12967550,259
14033574,6
12463073,62
11898845,152
15435203,190
19437988,95
17657824,4
17032062,78
18375806,211
19161622,63
10531396,67
12486656,114
10896246,56
10187691,59
10858968,215
16156252,94
19640300,152
11416066,36
10270228,4
16442049,44
17024253,50
18769310,26
11819561,116
11885227,66
19093434,145
18662300,12
18609547,150
14173949,60
16290700,76
14312894,15
15539631,14
14013809,200
19085419,87
13080362,189
14837578,151
14344420,26
15383369,153
18155848,78
14699989,103
14756214,18
10433921,194
14680344,18
14425536,191
16707041,62
15217189,29
17072565,68
14042465,142
16845982,177
17981377,76
12162135,33
14680888,20
10803909,54
15464961,95
18636358,46
12492198,33
17034126,117
10808620,200
15340726,205
16761962,159
10316019,73
19876392,12
16347418,139
13407549,79
14611928,212
14415317,7
16563309,175
13289098,23
14905505,7
17242233,51
14877593,32
11272905,81
19124933,4
13875734,86
19341455,178
10056790,67
19217037,158
17303624,183
13664308,92
19111237,165
14185340,107
16042856,73
15833595,28
14748337,126
13143604,64
12303277,20
13631554,103
17175806,21
14859275,58
15429861,73
13118311,17
13853584,67
11009245,137
12190406,143
19689602,54
18300732,12
12492743,158
14874470,4
15957173,62
18497253,192
17282192,60
10728499,192
17379089,157
16520398,47
18135733,17
11743674,196
17172665,55
18711780,120
13362491,157
18020852,21
13805537,39
18536286,41
12881038,90
10531287,13
10717758,26
18400734,34
10186484,28
11028752,35
16648415,6
16980939,50
19616006,60
14997748,18
17573893,54
18917977,40
19057258,10
16194704,117
15836080,171
10280733,176
17456188,132
11863051,87
16044552,63
12906729,40
10643480,64
11452096,52
19608453,36
15157306,30
14924291,158
15126790,182
14434937,195
11983096,32
19436934,164
14799787,80
16170508,28
19830011,31
13236637,21
16583879,106
14707960,94
15628837,72
18427366,153
12229778,157
17699499,93
18096377,57
10753570,14
11844039,112
19050083,24
17373512,36
10234951,187
18994286,84
12356798,230
17420315,195
16334614,27
19105093,34
16311850,29
14417033,63
10990518,154
14846070,19
15135673,48
13149200,130
10191695,194
18206714,110
14675979,109
13240724,42
12819856,23
16547119,10
12615928,28
15785718,158
11627770,192
10599351,108
19438385,60
10861136,12
10028049,54
17670013,146
17492724,28
13242928,87
17937508,157
12486029,111
10892729,76
13569411,107
13840094,110
18391534,163
11340756,106
16314064,90
17208089,119
11438272,129
15425554,38
19776549,151
10174276,115
19713904,167
17516170,122
16980611,34
12529552,70
14794863,9
13297449,31
19512043,30
19750901,166
13842673,126
17843406,70
19385688,65
16421631,55
19253266,69
18669158,77
10928223,142
15930189,128
13110646,168
17413442,225
14879979,35
14969508,31
15311791,7
19716527,73
10477080,169
12385786,9
11300311,51
10680585,152
10222741,109
15241364,88
10515749,154
13371019,12
15820772,192
14090060,104
10872561,15
13629489,132
14353162,81
12423844,10
18505250,113
11335374,29
11385369,21
16542211,104
17263400,112
16682595,51
17634227,133
10338403,214
10657001,172
11688497,100
15593888,52
16104833,45
12047532,149
15641395,119
10081258,119
19477660,66
12386338,149
17867595,81
15269170,17
15348271,16
19630701,91
12748283,82
19397915,167
11667896,228
13203902,54
18065741,188
12660464,121
13089207,4
17471625,209
18988497,18
16528482,74
13468507,128
16309125,23
15276588,63
19701489,59
11249122,183
18642806,159
15560785,169
14550848,15
11503477,45
17793407,59
12223324,88
19542357,10
12276044,9
15714145,139
18979317,176
11454330,73
10570131,36
17510042,23
11667209,206
15706574,143
14518081,4
15005359,32
16460270,23
11262413,25
13763629,127
15347143,142
12751903,170
15626568,187
15508675,179
14554560,47
11140711,37
18972738,90
10052574,183
13518939,32
18571414,156
15387253,16
10295966,108
10798827,157
17122324,139
10891870,24
19126556,31
18203033,92
17901625,2
13421333,64
18998713,41
18315762,188
11352685,20
19264238,64
15621286,38
19862023,15
19427819,169
14960806,165
12325020,53
17128328,14
18379705,2
18740260,58
11890127,49
16672612,117
10005485,49
18283695,154
14182152,89
10454713,124
10233013,19
19256894,39
15105413,10
11831385,56
19406860,121
13457325,102
18381905,3
10613982,87
19080187,41
11593363,196
18121357,158
18758626,34
15433277,120
10840798,141
10976044,30
12017075,67
17110501,208
13126527,151
13379477,78
13968503,113
15029198,8
18466669,56
18678057,46
11969353,34
10065149,31
14494762,62
10654675,34
18368131,52
12702791,125
16806903,50
19369800,99
11581939,64
16253784,83
16130391,9
16684929,84
18833583,41
18927743,160
17835572,4
11458791,51
18078068,55
17322258,185
13124716,26
19767945,138
15032342,154
12486687,206
15167420,156
12131294,70
12281792,88
19009953,74
18059787,104
18135803,41
16014309,42
10548379,155
15546667,166
11910418,41
13224621,203
10984640,90
11836585,2
11296917,90
16312376,58
12934896,116
18180107,34
11733676,65
19825011,161
14212432,150
10458722,8
10146286,155
11125155,230
14837372,195
11160152,150
10597620,141
18181716,136
10403248,66
10706378,30
12528072,47
12794499,125
10969709,67
18688645,153
13390903,161
13670141,129
18527201,38
11186784,22
12903517,183
15261848,105
15119665,7
13957815,29
18323429,89
13246062,69
11883663,22
13827457,183
19031605,56
17131190,201
13087325,8
15291398,91
11565892,149
16855446,17
19381713,27
12123004,34
11161653,214
14725194,42
13837437,148
18715639,92
16515672,146
10968618,162
14227048,112
19927200,106
15909353,120
18710123,99
17159260,111
14905628,27
17901816,34
13728699,96
18750279,139
19662487,166
16109947,5
17198156,16
19271328,66
13267190,167
13627118,33
18884821,73
19626098,180
13805612,3
13457210,77
11491910,9
13404491,53
16417152,102
11413986,134
10785168,103
19312299,181
18544558,166
11355616,174
13640295,6
10682662,95
19648443,101
13029586,93
12291793,184
19803133,131
18281071,56
19304988,133
13474816,69
12978657,89
11060769,82
11414626,108
19235997,154
15799596,57
15586758,123
18640510,76
16781294,63
16572386,154
17788845,25
12113470,57
10295845,93
16654966,130
16407445,116
15141915,54
13842156,69
12289910,122
18855641,109
15816958,81
17043208,134
11651821,62
15873077,5
16582556,124
18357946,104
11450464,12
19919092,247
13407292,30
11481749,76
14491797,93
12214426,13
10445536,91
14164390,160
12359689,6
12474268,33
17429172,130
12820206,31
18417821,57
16636410,88
18201106,180
19357189,14
17674269,23
16396497,21
11277863,27
11170599,77
11604267,91
12424035,30
12680425,158
19947731,53
13408614,140
12005737,18
10619608,66
13339255,98
10062219,70
16933115,205
14962517,23
14566994,148
14660476,187
12706670,138
14509437,180
14800286,113
14157044,13
14314137,147
12985841,91
17337270,19
10901125,79
11695937,123
18698939,36
11948984,146
12359722,118
15101589,13
19379018,87
17866224,82
14157597,90
13091299,36
13563184,42
11068822,8
15839894,129
18737707,167
11816376,8
13852531,18
14944130,76
14178709,179
12955404,11
16422659,56
18459426,66
17621107,47
16223605,43
11823837,28
12610228,3
14660795,193
14279716,71
12070148,57
14279321,65
16735236,81
18098043,31
13581744,75
12539849,217
15132015,92
14778686,217
11182154,102
12401292,59
